,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
ace_vaxinpad,0.7155963302752295,0.5940594059405939,0.5663716814159292,0.65,0.5742574257425742,0.5714285714285714,0.6470588235294118,0.6213592233009708,0.5892857142857143,0.6548672566371682,0.6086956521739131,0.6371681415929203,0.7107438016528925,0.5688073394495414,0.6000000000000001,0.55,0.5384615384615384,0.6415094339622641,0.6407766990291263,0.6481481481481481,0.6086956521739131,0.5794392523364487,0.6306306306306306,0.6363636363636365,0.5607476635514019,0.6306306306306306,0.6542056074766355,0.5925925925925926,0.5862068965517241,0.6548672566371682,0.6324786324786325,0.6554621848739496,0.6491228070175438,0.5961538461538463,0.6101694915254238,0.6140350877192982,0.6206896551724138,0.6666666666666666,0.6862745098039216,0.5321100917431193,0.5688073394495413,0.5794392523364487,0.6,0.6000000000000001,0.6551724137931035,0.6949152542372881,0.5535714285714285,0.6666666666666667,0.5510204081632654,0.588235294117647
acp_anticp,0.7789473684210526,0.631578947368421,0.6666666666666667,0.7572815533980582,0.7209302325581395,0.7422680412371134,0.7045454545454545,0.6391752577319588,0.7111111111111111,0.7692307692307693,0.7096774193548386,0.7446808510638298,0.6534653465346534,0.7128712871287128,0.7272727272727273,0.6363636363636364,0.7294117647058822,0.6868686868686867,0.7368421052631577,0.6938775510204082,0.7500000000000001,0.6947368421052631,0.7126436781609196,0.7291666666666667,0.7142857142857142,0.6595744680851063,0.7157894736842104,0.7441860465116279,0.7200000000000001,0.6739130434782609,0.6947368421052631,0.6956521739130436,0.7659574468085106,0.6185567010309277,0.7472527472527473,0.6105263157894737,0.7294117647058822,0.7526881720430108,0.7474747474747475,0.7142857142857142,0.6597938144329897,0.7800000000000001,0.6813186813186812,0.7333333333333333,0.7173913043478262,0.6451612903225806,0.6736842105263158,0.6444444444444445,0.7741935483870969,0.7422680412371134
acp_iacp,0.2702702702702703,0.17142857142857143,0.5777777777777777,0.303030303030303,0.23529411764705882,0.22222222222222224,0.5454545454545454,0.12121212121212122,0.22857142857142856,0.4736842105263157,0.3,0.48780487804878053,0.2857142857142857,0.3333333333333333,0.368421052631579,0.4102564102564102,0.5128205128205129,0.3157894736842105,0.34285714285714286,0.43902439024390244,0.4210526315789473,0.4736842105263158,0.4,0.37837837837837834,0.4,0.6,0.3783783783783784,0.358974358974359,0.43243243243243246,0.3157894736842105,0.55,0.5,0.3888888888888889,0.4,0.4117647058823529,0.40909090909090917,0.2702702702702703,0.17647058823529413,0.6,0.41025641025641024,0.3243243243243243,0.2777777777777778,0.4761904761904762,0.2631578947368421,0.2777777777777778,0.30769230769230765,0.4210526315789473,0.3783783783783784,0.2702702702702703,0.42105263157894735
acp_mlacp,0.4313725490196079,0.2978723404255319,0.4166666666666667,0.4528301886792453,0.4528301886792453,0.4727272727272727,0.24489795918367344,0.22727272727272727,0.27272727272727276,0.43137254901960786,0.3859649122807018,0.3333333333333333,0.34782608695652173,0.3829787234042553,0.44444444444444453,0.3333333333333333,0.3773584905660377,0.375,0.4166666666666667,0.3673469387755103,0.2978723404255319,0.20833333333333334,0.5000000000000001,0.4,0.44444444444444453,0.5818181818181818,0.36,0.3111111111111111,0.44000000000000006,0.35294117647058826,0.5,0.43636363636363634,0.44444444444444453,0.33333333333333337,0.3673469387755103,0.46428571428571425,0.32653061224489793,0.36000000000000004,0.4489795918367347,0.4,0.3846153846153846,0.3137254901960784,0.49056603773584906,0.48148148148148157,0.3829787234042553,0.339622641509434,0.4074074074074074,0.391304347826087,0.23255813953488372,0.4081632653061225
afp_amppred,0.6717267552182162,0.6666666666666666,0.6629001883239172,0.6605839416058393,0.6577437858508605,0.6742424242424243,0.6793168880455407,0.6496350364963503,0.616822429906542,0.7125220458553793,0.6914498141263941,0.6458715596330276,0.6472727272727272,0.6784313725490196,0.6753246753246752,0.6763636363636364,0.6526717557251908,0.6582278481012658,0.6507352941176471,0.6461538461538463,0.649155722326454,0.6654478976234003,0.6763636363636364,0.6544117647058824,0.6641791044776119,0.6594594594594595,0.6704331450094163,0.6505576208178439,0.6410748560460653,0.68796992481203,0.6346153846153847,0.6823956442831216,0.6606170598911071,0.6763636363636364,0.6470588235294118,0.6581352833638026,0.6605166051660516,0.6422018348623852,0.6905660377358491,0.6295585412667946,0.6757281553398058,0.6738738738738739,0.6678966789667896,0.6717267552182162,0.6483516483516484,0.6495412844036696,0.6577437858508605,0.6753246753246754,0.6654205607476635,0.6519337016574585
afp_antifp,0.5074074074074074,0.5261194029850746,0.5440613026819924,0.5674255691768826,0.5187835420393561,0.5547445255474454,0.5315487571701722,0.5046040515653775,0.5653710247349824,0.5191956124314442,0.5064695009242144,0.572972972972973,0.5444444444444445,0.5719769673704415,0.574585635359116,0.5649717514124294,0.5193370165745855,0.5529622980251346,0.5330812854442344,0.5719557195571956,0.5138632162661737,0.5247706422018349,0.5090252707581226,0.5027726432532348,0.5474060822898033,0.5370370370370371,0.5434380776340111,0.5530434782608695,0.5543071161048689,0.5474452554744524,0.5871886120996442,0.5373134328358209,0.49350649350649345,0.5399644760213144,0.5315985130111524,0.5288640595903165,0.6104868913857677,0.5257352941176471,0.5271028037383179,0.49609375,0.5663716814159292,0.5537340619307832,0.5400372439478583,0.5570093457943925,0.5347593582887701,0.554954954954955,0.5222222222222223,0.5474452554744527,0.5584905660377358,0.5217391304347826
ai4avp,0.3115264797507788,0.3230769230769231,0.31595576619273297,0.3425925925925926,0.34650455927051677,0.37878787878787884,0.321875,0.32812500000000006,0.30985915492957744,0.3567073170731707,0.3583460949464013,0.31513260530421217,0.2952380952380953,0.31496062992125984,0.33488372093023255,0.2902711323763955,0.3685800604229607,0.2957074721780604,0.36585365853658536,0.33178294573643413,0.3395061728395061,0.2996845425867508,0.3486238532110092,0.3507692307692307,0.32148377125193195,0.32398753894080995,0.33489827856025045,0.3207547169811321,0.3436532507739938,0.30599369085173506,0.2966507177033493,0.31279620853080564,0.3800904977375566,0.33802816901408456,0.32766615146831524,0.34674922600619196,0.3581183611532625,0.3297045101088647,0.31329113924050633,0.33281493001555207,0.33125,0.3333333333333333,0.288,0.3328197226502312,0.36585365853658536,0.3431221020092735,0.3787878787878788,0.3400309119010819,0.3184713375796178,0.30889235569422774
ai4avp_2,0.6818181818181819,0.6446280991735538,0.6666666666666666,0.5913043478260869,0.6299212598425198,0.5950413223140496,0.6504065040650406,0.732824427480916,0.6017699115044246,0.6446280991735537,0.5614035087719298,0.6315789473684211,0.6412213740458015,0.6333333333333333,0.6557377049180328,0.6885245901639344,0.5967741935483871,0.6324786324786326,0.6821705426356589,0.6666666666666666,0.6386554621848739,0.6406250000000001,0.6923076923076923,0.6610169491525424,0.5818181818181819,0.6612903225806452,0.6451612903225806,0.6774193548387097,0.6942148760330579,0.6140350877192983,0.6837606837606838,0.6093750000000001,0.6725663716814159,0.6349206349206349,0.6557377049180328,0.6456692913385826,0.6818181818181819,0.6206896551724138,0.6101694915254238,0.7008547008547009,0.6829268292682927,0.6949152542372882,0.5486725663716815,0.6115702479338844,0.6923076923076923,0.6771653543307087,0.688,0.6341463414634146,0.6499999999999999,0.6071428571428571
aip_aippred,0.4592592592592593,0.43749999999999994,0.5147058823529412,0.4413793103448276,0.4661654135338346,0.44755244755244755,0.515625,0.463768115942029,0.4411764705882353,0.5,0.5333333333333333,0.4888888888888888,0.45112781954887216,0.4172661870503597,0.47692307692307695,0.5170068027210885,0.523076923076923,0.4963503649635036,0.44776119402985076,0.4492753623188406,0.4748201438848921,0.4285714285714286,0.5467625899280576,0.4533333333333333,0.4852941176470588,0.5277777777777778,0.5035971223021583,0.4461538461538461,0.43661971830985913,0.4661654135338346,0.47297297297297297,0.5106382978723404,0.416,0.4580152671755725,0.40909090909090917,0.4242424242424242,0.5068493150684931,0.5757575757575758,0.4028776978417266,0.4732824427480916,0.5405405405405405,0.48854961832061056,0.49295774647887325,0.4888888888888888,0.40310077519379844,0.5401459854014599,0.40625000000000006,0.5034965034965035,0.4411764705882353,0.5174825174825175
aip_antiinflam,0.4583333333333333,0.46779661016949153,0.40769230769230774,0.45602605863192186,0.5069444444444444,0.4583333333333333,0.41758241758241754,0.452054794520548,0.4074074074074074,0.46975088967971534,0.45454545454545453,0.38461538461538464,0.47297297297297297,0.4878048780487805,0.4788732394366197,0.4781144781144781,0.4966442953020134,0.4405594405594405,0.41958041958041953,0.5159010600706714,0.45733788395904434,0.46048109965635736,0.48951048951048953,0.4356435643564356,0.41258741258741266,0.4359861591695502,0.46478873239436613,0.41403508771929826,0.47349823321554774,0.4900662251655629,0.5220338983050847,0.42553191489361697,0.4813559322033898,0.43109540636042404,0.463768115942029,0.45517241379310347,0.4444444444444444,0.44285714285714284,0.4675324675324676,0.4444444444444444,0.5,0.44285714285714284,0.4744525547445255,0.4473684210526315,0.4697986577181208,0.4315068493150685,0.5270270270270271,0.48251748251748255,0.43262411347517726,0.4466666666666667
