,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
ace_vaxinpad,0.6666666666666666,0.6363636363636364,0.5849056603773585,0.6554621848739496,0.5252525252525252,0.5192307692307692,0.6788990825688073,0.6666666666666666,0.5192307692307692,0.5102040816326531,0.5825242718446602,0.7358490566037736,0.7394957983193277,0.5384615384615385,0.5555555555555556,0.6837606837606838,0.5346534653465346,0.6486486486486487,0.56,0.6168224299065421,0.4716981132075472,0.6428571428571429,0.673076923076923,0.6476190476190475,0.6363636363636365,0.5871559633027523,0.6078431372549019,0.6306306306306306,0.6153846153846154,0.6037735849056605,0.6481481481481481,0.6724137931034484,0.6551724137931035,0.5631067961165049,0.5794392523364487,0.5945945945945946,0.6296296296296297,0.6324786324786325,0.6262626262626263,0.537037037037037,0.5925925925925926,0.6,0.613861386138614,0.6548672566371682,0.6792452830188679,0.7058823529411765,0.5399999999999999,0.6115702479338844,0.5416666666666666,0.6
acp_anticp,0.8297872340425533,0.6382978723404255,0.6666666666666667,0.7200000000000001,0.6823529411764706,0.7628865979381444,0.6590909090909091,0.6732673267326731,0.7111111111111111,0.7173913043478262,0.7446808510638298,0.7272727272727273,0.6534653465346534,0.7010309278350516,0.735632183908046,0.6966292134831461,0.7252747252747253,0.7599999999999999,0.6956521739130436,0.7045454545454545,0.7311827956989247,0.6736842105263158,0.7173913043478262,0.707070707070707,0.7291666666666667,0.6292134831460675,0.7126436781609196,0.7674418604651163,0.7200000000000001,0.6947368421052631,0.6813186813186812,0.6526315789473685,0.7659574468085106,0.6862745098039216,0.7311827956989247,0.631578947368421,0.6744186046511628,0.6666666666666666,0.7446808510638298,0.7647058823529413,0.6382978723404255,0.7096774193548386,0.7032967032967032,0.7045454545454545,0.6813186813186812,0.6382978723404255,0.7291666666666667,0.6666666666666667,0.7415730337078651,0.7200000000000001
acp_iacp,0.3888888888888889,0.3414634146341463,0.4390243902439025,0.45714285714285713,0.3333333333333333,0.23529411764705882,0.46153846153846156,0.2702702702702703,0.2857142857142857,0.47619047619047616,0.2702702702702703,0.3888888888888889,0.2285714285714286,0.23529411764705882,0.368421052631579,0.3684210526315789,0.4210526315789473,0.21621621621621623,0.18750000000000003,0.43243243243243246,0.3333333333333333,0.23529411764705882,0.2777777777777778,0.25,0.4186046511627907,0.3414634146341463,0.29411764705882354,0.30303030303030304,0.37837837837837834,0.37837837837837834,0.4864864864864865,0.5531914893617021,0.45000000000000007,0.3414634146341463,0.4444444444444444,0.34285714285714286,0.3783783783783784,0.17647058823529413,0.4444444444444444,0.32432432432432434,0.2631578947368421,0.17647058823529413,0.5,0.39999999999999997,0.2702702702702703,0.3243243243243243,0.4210526315789473,0.29411764705882354,0.34285714285714286,0.43243243243243246
acp_mlacp,0.4313725490196079,0.2127659574468085,0.4166666666666667,0.4081632653061225,0.36000000000000004,0.48275862068965514,0.25,0.26666666666666666,0.22222222222222224,0.4,0.3846153846153846,0.2978723404255319,0.4583333333333333,0.3404255319148936,0.4,0.30434782608695654,0.3846153846153846,0.2916666666666667,0.44000000000000006,0.25531914893617025,0.21739130434782608,0.2608695652173913,0.4489795918367347,0.44000000000000006,0.44444444444444453,0.4081632653061224,0.3333333333333333,0.4081632653061225,0.4489795918367347,0.3773584905660377,0.47058823529411764,0.32653061224489793,0.43137254901960786,0.26666666666666666,0.3846153846153846,0.4150943396226416,0.35294117647058826,0.3673469387755103,0.391304347826087,0.48,0.2978723404255319,0.3018867924528302,0.46153846153846156,0.46153846153846156,0.34782608695652173,0.34615384615384615,0.392156862745098,0.3829787234042553,0.22727272727272727,0.44000000000000006
afp_amppred,0.7030075187969925,0.6702127659574468,0.6174757281553398,0.6859205776173285,0.6553672316384181,0.6930320150659133,0.6831119544592029,0.6691176470588236,0.6566604127579736,0.6761565836298933,0.6654135338345865,0.6483516483516484,0.6537102473498234,0.6716697936210132,0.6519337016574585,0.6666666666666666,0.6850828729281767,0.674955595026643,0.6590909090909092,0.6356589147286822,0.6765799256505576,0.6812386156648452,0.6861313868613139,0.626118067978533,0.6531365313653137,0.632768361581921,0.6753246753246754,0.6617375231053604,0.6205533596837944,0.6896551724137931,0.6235741444866919,0.7093235831809872,0.6570915619389587,0.6790352504638218,0.644808743169399,0.6902985074626866,0.6772486772486772,0.6581352833638026,0.6791044776119404,0.6527514231499051,0.6520874751491054,0.7032967032967032,0.6761061946902656,0.6788321167883212,0.6387832699619772,0.6642201834862386,0.6380597014925372,0.6579439252336449,0.6583629893238435,0.6882882882882884
afp_antifp,0.5944954128440366,0.5551470588235293,0.5677655677655677,0.5658362989323843,0.5598526703499079,0.54820415879017,0.5367647058823529,0.5318352059925094,0.5245901639344263,0.5037037037037038,0.4925925925925925,0.572972972972973,0.5978260869565217,0.5935251798561152,0.5652951699463327,0.5430210325047801,0.5535055350553505,0.5740402193784279,0.5350553505535055,0.564748201438849,0.5553602811950792,0.5192307692307693,0.565137614678899,0.5397412199630314,0.5527272727272727,0.5656192236598891,0.5627240143369175,0.5471014492753623,0.5824175824175825,0.5625,0.565137614678899,0.5348399246704331,0.5161290322580644,0.5363128491620112,0.5693950177935942,0.5905096660808435,0.5483870967741935,0.5673249551166967,0.5703564727954973,0.5404411764705882,0.574585635359116,0.5377532228360958,0.5735567970204841,0.5693693693693693,0.5709156193895871,0.5608856088560886,0.5623836126629423,0.5822784810126582,0.5847299813780261,0.558983666061706
ai4avp,0.3202511773940345,0.30647709320695105,0.2980769230769231,0.33178294573643413,0.32499999999999996,0.36,0.2966507177033493,0.30476190476190473,0.2993630573248408,0.3405572755417957,0.3395638629283489,0.2965299684542587,0.27697262479871176,0.3079365079365079,0.32812500000000006,0.28525641025641024,0.34461538461538466,0.276083467094703,0.3605546995377504,0.3144654088050315,0.3182527301092044,0.2870813397129186,0.34876543209876537,0.3192488262910798,0.31378763866877973,0.31034482758620696,0.33281493001555207,0.3113207547169812,0.2961783439490446,0.28525641025641024,0.29383886255924174,0.2857142857142857,0.3549382716049383,0.3238993710691824,0.31397174254317106,0.3291536050156739,0.3436532507739938,0.3081761006289308,0.2893890675241157,0.33333333333333337,0.3238993710691824,0.31012658227848106,0.25974025974025977,0.2979397781299525,0.34876543209876537,0.31513260530421217,0.3588957055214724,0.32125984251968503,0.27831715210355984,0.2951334379905809
ai4avp_2,0.6976744186046511,0.5932203389830508,0.6666666666666666,0.5789473684210527,0.672,0.6065573770491803,0.6829268292682927,0.7131782945736433,0.608695652173913,0.6554621848739496,0.5714285714285714,0.5945945945945946,0.6814814814814815,0.6611570247933884,0.6833333333333333,0.688,0.5901639344262296,0.6774193548387097,0.6717557251908397,0.6890756302521007,0.6666666666666666,0.656,0.6616541353383459,0.6722689075630253,0.5636363636363636,0.671875,0.6612903225806452,0.6611570247933884,0.6611570247933884,0.5535714285714285,0.6929133858267716,0.6259541984732824,0.6666666666666666,0.64,0.6206896551724138,0.6456692913385826,0.6515151515151515,0.6260869565217392,0.64,0.6194690265486726,0.6386554621848739,0.6885245901639344,0.5689655172413793,0.5806451612903226,0.6929133858267716,0.6771653543307087,0.6825396825396826,0.6612903225806452,0.6446280991735537,0.5913043478260869
aip_aippred,0.4888888888888888,0.37398373983739835,0.5,0.4383561643835616,0.5112781954887218,0.4335664335664336,0.45312499999999994,0.4172661870503597,0.48920863309352525,0.49612403100775193,0.5584415584415584,0.5185185185185186,0.43410852713178294,0.3880597014925373,0.4661654135338346,0.48275862068965514,0.49624060150375937,0.49624060150375937,0.4411764705882353,0.4558823529411765,0.47407407407407404,0.3559322033898305,0.5714285714285714,0.4507042253521127,0.4925373134328358,0.5070422535211268,0.5035971223021583,0.4251968503937008,0.4172661870503597,0.4661654135338346,0.5430463576158939,0.5442176870748299,0.384,0.48000000000000004,0.42028985507246375,0.45112781954887216,0.4817518248175182,0.5074626865671642,0.43661971830985913,0.5179856115107914,0.527027027027027,0.4782608695652174,0.4788732394366197,0.4817518248175182,0.39999999999999997,0.5467625899280576,0.38759689922480617,0.527027027027027,0.391304347826087,0.524822695035461
aip_antiinflam,0.44194756554307113,0.43508771929824563,0.34374999999999994,0.40151515151515155,0.4676258992805756,0.47272727272727266,0.3706563706563706,0.4236111111111111,0.42379182156133827,0.45925925925925926,0.483271375464684,0.35842293906810035,0.4237918215613383,0.45255474452554745,0.4194756554307116,0.4366197183098591,0.5087108013937282,0.4086021505376344,0.3471698113207547,0.4264705882352941,0.4045801526717558,0.4513888888888889,0.42424242424242425,0.41911764705882343,0.37499999999999994,0.3777777777777778,0.460377358490566,0.43956043956043955,0.4516129032258064,0.46643109540636046,0.494773519163763,0.4072727272727273,0.4125874125874126,0.38661710037174724,0.4296296296296297,0.4280442804428044,0.41666666666666663,0.40151515151515155,0.4421052631578947,0.43382352941176466,0.43262411347517726,0.35521235521235517,0.46666666666666673,0.3763837638376384,0.3726235741444867,0.3942652329749104,0.43478260869565216,0.4444444444444444,0.4290909090909091,0.4306569343065693
