,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
ace_vaxinpad,0.7889908256880733,0.793103448275862,0.8318584070796459,0.817391304347826,0.7407407407407408,0.810344827586207,0.8547008547008548,0.7478260869565216,0.7962962962962963,0.8495575221238938,0.8571428571428571,0.7894736842105263,0.7572815533980584,0.819672131147541,0.8108108108108107,0.7894736842105263,0.7747747747747747,0.8521739130434782,0.8448275862068966,0.8181818181818182,0.7522935779816513,0.810344827586207,0.7706422018348624,0.8813559322033899,0.8749999999999999,0.8141592920353982,0.8035714285714285,0.7407407407407407,0.7766990291262136,0.7540983606557377,0.8333333333333333,0.823529411764706,0.7706422018348624,0.8363636363636363,0.7850467289719626,0.7547169811320755,0.8070175438596491,0.7796610169491526,0.8113207547169811,0.8073394495412844,0.7933884297520661,0.8521739130434782,0.822429906542056,0.8,0.8421052631578948,0.8305084745762712,0.8363636363636363,0.8205128205128205,0.7547169811320754,0.75
acp_anticp,0.8222222222222222,0.7608695652173912,0.7578947368421052,0.7586206896551724,0.746987951807229,0.8041237113402062,0.8131868131868132,0.6804123711340205,0.6666666666666666,0.8181818181818183,0.8045977011494253,0.7865168539325843,0.7599999999999999,0.7640449438202247,0.7999999999999998,0.735632183908046,0.7560975609756098,0.7659574468085106,0.8043478260869565,0.7674418604651163,0.8043478260869565,0.7096774193548386,0.7000000000000001,0.8,0.776470588235294,0.7628865979381444,0.7499999999999999,0.8333333333333333,0.735632183908046,0.7096774193548386,0.7777777777777778,0.8636363636363636,0.7586206896551724,0.7173913043478262,0.7619047619047619,0.7200000000000001,0.7529411764705882,0.8048780487804879,0.7252747252747253,0.7755102040816326,0.6744186046511628,0.8367346938775511,0.8314606741573033,0.689655172413793,0.7710843373493975,0.7083333333333334,0.7529411764705882,0.7333333333333333,0.823529411764706,0.7676767676767676
acp_iacp,0.6521739130434783,0.7234042553191489,0.7692307692307692,0.6363636363636364,0.6382978723404256,0.6274509803921569,0.8,0.6818181818181818,0.6,0.8333333333333334,0.6666666666666666,0.8235294117647057,0.6222222222222222,0.7659574468085106,0.6956521739130435,0.7755102040816326,0.6818181818181818,0.7346938775510204,0.84,0.6399999999999999,0.6956521739130435,0.6666666666666667,0.68,0.6818181818181819,0.6666666666666667,0.6666666666666667,0.6511627906976745,0.830188679245283,0.7843137254901961,0.7391304347826088,0.8461538461538461,0.6938775510204083,0.6530612244897959,0.6046511627906976,0.6808510638297872,0.6938775510204083,0.6530612244897959,0.6511627906976745,0.7692307692307692,0.7555555555555556,0.6666666666666666,0.6530612244897959,0.7719298245614034,0.6956521739130435,0.6818181818181819,0.6666666666666666,0.7391304347826088,0.6363636363636364,0.8333333333333334,0.6956521739130435
acp_mlacp,0.6333333333333333,0.4905660377358491,0.3829787234042553,0.5333333333333333,0.5357142857142857,0.5517241379310345,0.5862068965517242,0.46153846153846156,0.35555555555555557,0.5423728813559323,0.6176470588235295,0.4074074074074074,0.5769230769230769,0.46153846153846156,0.6666666666666666,0.42857142857142855,0.5862068965517242,0.6071428571428572,0.5818181818181818,0.5,0.3076923076923077,0.5357142857142857,0.4705882352941177,0.5263157894736842,0.5901639344262296,0.576271186440678,0.5614035087719298,0.3673469387755103,0.44000000000000006,0.5172413793103449,0.576271186440678,0.42857142857142855,0.5614035087719298,0.631578947368421,0.49056603773584906,0.5396825396825397,0.5517241379310345,0.3673469387755103,0.5084745762711864,0.5357142857142857,0.5098039215686275,0.3773584905660377,0.5423728813559323,0.6440677966101694,0.5660377358490566,0.4727272727272727,0.5263157894736843,0.44444444444444453,0.3404255319148936,0.5000000000000001
afp_amppred,0.7432950191570881,0.7733333333333334,0.7428571428571429,0.7865168539325843,0.7715355805243446,0.7683397683397682,0.7931034482758621,0.7869481765834933,0.7410207939508506,0.7786259541984734,0.7777777777777778,0.7799227799227799,0.7771428571428572,0.7615384615384616,0.7579737335834896,0.7924528301886793,0.7567567567567566,0.7909604519774011,0.7647058823529411,0.7237354085603114,0.754863813229572,0.7700934579439253,0.7799227799227799,0.7306967984934086,0.7695312499999999,0.7485380116959064,0.7456310679611652,0.75,0.7771428571428572,0.7929687500000001,0.7454909819639277,0.749034749034749,0.7751937984496124,0.7824427480916031,0.780952380952381,0.7543520309477757,0.7932960893854748,0.7706766917293232,0.7854406130268199,0.76,0.7529880478087649,0.8037037037037037,0.7680608365019012,0.776735459662289,0.7645951035781545,0.7724665391969407,0.760828625235405,0.758364312267658,0.757396449704142,0.75390625
afp_antifp,0.7189781021897811,0.7093235831809872,0.6978557504873294,0.7490909090909091,0.7559633027522936,0.7514231499051234,0.7411545623836127,0.7290076335877862,0.6744639376218324,0.7577413479052824,0.7137404580152672,0.7563636363636363,0.6988416988416988,0.7258687258687259,0.7495495495495496,0.7102803738317758,0.7167630057803468,0.7313432835820896,0.7476979742173112,0.7431693989071039,0.7537878787878787,0.7407407407407408,0.7296296296296296,0.6974951830443161,0.7296296296296297,0.763302752293578,0.6992481203007519,0.7067669172932332,0.7166979362101312,0.726923076923077,0.7234848484848484,0.7333333333333334,0.7234848484848484,0.7208872458410351,0.7048300536672629,0.7242647058823529,0.73224043715847,0.7256317689530685,0.7248576850094877,0.7164750957854406,0.7695167286245352,0.7145557655954632,0.7360594795539034,0.7303370786516854,0.7104247104247103,0.7282809611829945,0.7423076923076923,0.7137546468401487,0.732965009208103,0.7269372693726938
ai4avp_2,0.7007299270072993,0.6929133858267716,0.7,0.6942148760330579,0.6615384615384615,0.656,0.7131782945736433,0.7286821705426356,0.7166666666666668,0.7076923076923076,0.6065573770491803,0.7058823529411764,0.6865671641791045,0.6666666666666666,0.6875,0.7067669172932329,0.592,0.6821705426356589,0.672,0.7166666666666668,0.7401574803149606,0.6614173228346457,0.6713286713286714,0.7272727272727273,0.6260869565217391,0.7230769230769231,0.7259259259259259,0.6554621848739496,0.6829268292682927,0.6557377049180328,0.7272727272727273,0.6153846153846153,0.711864406779661,0.671875,0.6774193548387097,0.672,0.701492537313433,0.6829268292682927,0.7175572519083969,0.6902654867256638,0.703125,0.6837606837606838,0.6456692913385826,0.6614173228346457,0.7175572519083969,0.6771653543307087,0.6923076923076923,0.688,0.6504065040650407,0.6833333333333333
aip_aippred,0.4285714285714286,0.3650793650793651,0.4615384615384615,0.4444444444444444,0.46511627906976744,0.39705882352941174,0.43103448275862066,0.4558823529411765,0.4153846153846154,0.4640000000000001,0.4285714285714286,0.40336134453781514,0.43200000000000005,0.31496062992125984,0.4426229508196722,0.41269841269841273,0.46969696969696967,0.4881889763779528,0.41860465116279066,0.33870967741935487,0.27419354838709675,0.3770491803278689,0.48854961832061056,0.4895104895104895,0.5151515151515152,0.4411764705882353,0.5428571428571429,0.40336134453781514,0.4,0.4132231404958677,0.43661971830985913,0.481203007518797,0.4251968503937008,0.42622950819672134,0.3937007874015748,0.34710743801652894,0.4558823529411765,0.3870967741935483,0.4788732394366197,0.4227642276422764,0.5112781954887218,0.4852941176470588,0.3779527559055118,0.38016528925619836,0.3937007874015748,0.4724409448818898,0.33870967741935487,0.4776119402985074,0.40601503759398494,0.45669291338582674
aip_antiinflam,0.4532374100719424,0.5217391304347826,0.37692307692307697,0.43262411347517726,0.4688644688644689,0.4685314685314685,0.45487364620938625,0.46689895470383275,0.45018450184501846,0.38132295719844356,0.3764705882352941,0.4072727272727273,0.4676258992805755,0.45878136200716846,0.41509433962264153,0.4259927797833935,0.4169611307420495,0.44285714285714284,0.41726618705035967,0.43307086614173235,0.43445692883895126,0.4983164983164983,0.4859154929577465,0.4366197183098592,0.44285714285714284,0.4444444444444444,0.41635687732342014,0.4338235294117647,0.4649446494464944,0.38405797101449274,0.5000000000000001,0.45774647887323944,0.3914590747330961,0.4642857142857143,0.3783783783783784,0.44194756554307113,0.5161290322580644,0.41843971631205673,0.506578947368421,0.45018450184501846,0.4964539007092199,0.43346007604562736,0.40601503759398494,0.42320819112627983,0.4285714285714286,0.4357142857142857,0.47970479704797053,0.42537313432835816,0.45674740484429066,0.3886925795053004
amp_antibp,0.689655172413793,0.7631578947368421,0.7532467532467532,0.7114093959731544,0.7972972972972973,0.7320261437908496,0.7354838709677418,0.8461538461538461,0.7682119205298013,0.6811594202898551,0.7701863354037266,0.6993006993006993,0.7733333333333334,0.759493670886076,0.7600000000000001,0.7712418300653594,0.7567567567567568,0.7741935483870968,0.7412587412587412,0.7612903225806451,0.726027397260274,0.7516778523489932,0.7534246575342466,0.7975460122699386,0.7843137254901962,0.75,0.7432432432432433,0.7272727272727273,0.7428571428571429,0.7600000000000001,0.6979865771812082,0.7763157894736842,0.7297297297297297,0.751592356687898,0.7297297297297297,0.7814569536423841,0.6865671641791045,0.7432432432432433,0.7096774193548387,0.7346938775510204,0.6883116883116882,0.759493670886076,0.7770700636942676,0.7248322147651007,0.7659574468085107,0.68,0.7826086956521738,0.7567567567567568,0.7763157894736842,0.761904761904762
