,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
ace_vaxinpad,0.8288288288288288,0.8070175438596491,0.8073394495412843,0.7894736842105262,0.7407407407407408,0.7964601769911505,0.8421052631578947,0.7288135593220338,0.8349514563106796,0.8035714285714286,0.8750000000000001,0.793103448275862,0.7254901960784315,0.8067226890756303,0.7924528301886793,0.7652173913043478,0.7567567567567568,0.8793103448275862,0.8305084745762712,0.8214285714285715,0.8,0.7692307692307693,0.7592592592592592,0.8521739130434782,0.8468468468468469,0.8305084745762712,0.7663551401869158,0.7207207207207207,0.7692307692307692,0.7826086956521738,0.85,0.7966101694915254,0.817391304347826,0.7476635514018691,0.7254901960784315,0.7964601769911505,0.7863247863247863,0.8,0.7850467289719626,0.8545454545454546,0.7796610169491526,0.8521739130434782,0.7766990291262135,0.8288288288288289,0.8347826086956521,0.8130081300813008,0.8288288288288288,0.8205128205128205,0.7567567567567567,0.7428571428571429
acp_anticp,0.7727272727272727,0.7835051546391751,0.7659574468085106,0.8131868131868132,0.7619047619047619,0.7708333333333334,0.8478260869565217,0.7551020408163266,0.738095238095238,0.7816091954022989,0.8478260869565217,0.7865168539325843,0.7400000000000001,0.7368421052631577,0.7954545454545455,0.7777777777777778,0.7654320987654321,0.7835051546391751,0.8222222222222222,0.7674418604651163,0.7578947368421052,0.7368421052631577,0.776470588235294,0.7835051546391751,0.7619047619047619,0.7500000000000001,0.7499999999999999,0.8505747126436781,0.7173913043478262,0.7216494845360825,0.8314606741573033,0.7826086956521738,0.7912087912087912,0.7400000000000001,0.7727272727272727,0.7346938775510203,0.7529411764705882,0.7560975609756098,0.6966292134831461,0.7722772277227722,0.6888888888888889,0.808080808080808,0.7777777777777778,0.7826086956521738,0.8192771084337349,0.7551020408163266,0.7826086956521738,0.7441860465116279,0.823529411764706,0.7727272727272727
acp_iacp,0.6363636363636364,0.75,0.7083333333333333,0.723404255319149,0.7547169811320754,0.56,0.830188679245283,0.6046511627906976,0.6222222222222222,0.8163265306122449,0.6,0.8627450980392156,0.7346938775510204,0.7391304347826088,0.6956521739130435,0.6956521739130435,0.5909090909090908,0.7083333333333333,0.8085106382978724,0.6,0.6363636363636364,0.7083333333333333,0.6923076923076924,0.782608695652174,0.7659574468085106,0.7391304347826088,0.6363636363636364,0.7692307692307692,0.76,0.7916666666666667,0.84,0.6521739130434783,0.7346938775510204,0.6976744186046512,0.723404255319149,0.75,0.75,0.6818181818181818,0.72,0.6818181818181819,0.6190476190476191,0.6938775510204083,0.8275862068965518,0.6363636363636364,0.711111111111111,0.7200000000000001,0.7555555555555554,0.6956521739130435,0.75,0.7346938775510203
acp_mlacp,0.576271186440678,0.4,0.5555555555555556,0.576271186440678,0.5263157894736842,0.5,0.5862068965517242,0.5000000000000001,0.48,0.5172413793103449,0.5757575757575758,0.5098039215686275,0.5384615384615385,0.4912280701754387,0.6000000000000001,0.4074074074074074,0.5964912280701755,0.5818181818181818,0.6071428571428572,0.48148148148148157,0.34615384615384615,0.5614035087719298,0.5818181818181818,0.5862068965517242,0.5806451612903226,0.6229508196721311,0.4814814814814815,0.5000000000000001,0.5660377358490566,0.5,0.5806451612903226,0.4727272727272727,0.5185185185185186,0.46153846153846156,0.375,0.5671641791044776,0.5964912280701755,0.375,0.5357142857142857,0.6206896551724138,0.46153846153846156,0.42857142857142855,0.6461538461538462,0.631578947368421,0.49056603773584906,0.5263157894736843,0.6031746031746031,0.5090909090909091,0.43137254901960786,0.5454545454545455
afp_amppred,0.7635658914728681,0.7572815533980584,0.7505070993914807,0.8074766355140187,0.7620817843866171,0.7602339181286549,0.7901701323251418,0.775047258979206,0.7245283018867924,0.7602996254681649,0.7863894139886578,0.7713178294573644,0.7657142857142857,0.7480314960629922,0.7651515151515151,0.7850467289719626,0.7475538160469667,0.7817836812144212,0.757396449704142,0.7098039215686276,0.7624750499001995,0.7773584905660377,0.7794676806083651,0.7330827067669173,0.7641325536062378,0.7436399217221135,0.7748091603053436,0.7733333333333334,0.7604562737642586,0.7884615384615384,0.7609561752988049,0.7591522157996147,0.7816091954022989,0.7709923664122137,0.789272030651341,0.7528957528957528,0.7738317757009345,0.7613636363636364,0.7792706333973127,0.7509727626459144,0.7514910536779325,0.7984790874524716,0.7677543186180422,0.7624521072796935,0.7358490566037735,0.7557251908396946,0.7700934579439253,0.7537313432835822,0.7543520309477757,0.7480000000000001
afp_antifp,0.7156308851224106,0.7372400756143667,0.6876227897838899,0.718232044198895,0.7169811320754718,0.7378277153558052,0.7466666666666666,0.7105263157894738,0.6793893129770993,0.7518518518518519,0.7175572519083969,0.7238095238095238,0.6884615384615385,0.6996047430830039,0.7355072463768115,0.7245283018867924,0.7414448669201521,0.752808988764045,0.7265917602996254,0.7117437722419928,0.7615526802218114,0.7292817679558011,0.7577413479052824,0.702803738317757,0.713472485768501,0.7481751824817519,0.7262773722627737,0.7360308285163776,0.7191011235955056,0.7104247104247103,0.7388059701492538,0.7221172022684309,0.7269303201506591,0.7467652495378927,0.7296296296296297,0.7337057728119181,0.709433962264151,0.7450271247739603,0.710172744721689,0.7140115163147792,0.7438330170777989,0.7000000000000001,0.7340823970037453,0.7221172022684309,0.7078651685393258,0.7074569789674952,0.7176470588235294,0.7269439421338156,0.7358834244080146,0.7142857142857143
ai4avp_2,0.7391304347826088,0.6929133858267716,0.7559055118110236,0.6779661016949153,0.6666666666666667,0.6614173228346457,0.7244094488188977,0.7352941176470589,0.6551724137931034,0.7205882352941176,0.656,0.7166666666666666,0.7007299270072993,0.6984126984126984,0.7230769230769231,0.7259259259259259,0.6406250000000001,0.671875,0.6870229007633589,0.7166666666666668,0.6935483870967741,0.6616541353383459,0.6857142857142857,0.6776859504132232,0.6551724137931034,0.6976744186046511,0.6406250000000001,0.743801652892562,0.6721311475409836,0.6451612903225807,0.732824427480916,0.6666666666666666,0.6885245901639344,0.6814814814814815,0.6610169491525424,0.6976744186046511,0.6976744186046511,0.6504065040650406,0.7384615384615385,0.7166666666666668,0.6821705426356589,0.7286821705426356,0.6504065040650406,0.6456692913385826,0.7286821705426356,0.6771653543307087,0.6969696969696969,0.6774193548387097,0.6557377049180328,0.6495726495726496
aip_aippred,0.43200000000000005,0.35294117647058826,0.4210526315789474,0.45833333333333337,0.5038167938931297,0.35658914728682173,0.4754098360655738,0.43283582089552236,0.4233576642335766,0.4754098360655738,0.4864864864864864,0.47058823529411764,0.3779527559055118,0.39999999999999997,0.39999999999999997,0.4444444444444445,0.5,0.5147058823529412,0.3779527559055118,0.336,0.31496062992125984,0.32478632478632485,0.4776119402985074,0.4571428571428571,0.481203007518797,0.46969696969696967,0.44776119402985076,0.43410852713178294,0.3649635036496351,0.44628099173553715,0.5,0.4580152671755725,0.448,0.467741935483871,0.4307692307692308,0.3865546218487395,0.42962962962962964,0.41269841269841273,0.47058823529411764,0.4603174603174604,0.49624060150375937,0.5106382978723404,0.3414634146341463,0.3548387096774194,0.4393939393939394,0.5303030303030303,0.36800000000000005,0.4963503649635036,0.3969465648854962,0.4724409448818898
aip_antiinflam,0.4542124542124542,0.49659863945578225,0.375,0.4375,0.45588235294117646,0.4816053511705686,0.4879725085910653,0.48504983388704315,0.4210526315789474,0.44363636363636366,0.4878048780487805,0.43986254295532645,0.48936170212765956,0.47586206896551725,0.4351145038167939,0.43109540636042404,0.46710526315789475,0.4460431654676259,0.40875912408759124,0.5214285714285714,0.43703703703703706,0.4641638225255973,0.4914675767918089,0.4316546762589928,0.4599303135888502,0.41155234657039713,0.4249084249084249,0.42181818181818187,0.4225352112676056,0.41696113074204944,0.5159010600706714,0.4771929824561403,0.4444444444444445,0.45878136200716846,0.3851851851851852,0.47586206896551725,0.48936170212765956,0.362962962962963,0.45945945945945943,0.45112781954887227,0.4755244755244756,0.42537313432835816,0.45652173913043476,0.46153846153846156,0.42599277978339356,0.46206896551724136,0.49462365591397844,0.43262411347517726,0.48226950354609927,0.4604810996563574
amp_antibp,0.6979865771812082,0.7567567567567568,0.7692307692307693,0.6944444444444445,0.7310344827586208,0.7741935483870969,0.7375,0.8387096774193549,0.7483870967741935,0.676056338028169,0.7950310559006211,0.7222222222222221,0.7763157894736842,0.7421383647798743,0.736842105263158,0.7662337662337662,0.7320261437908497,0.7662337662337664,0.7132867132867133,0.7651006711409396,0.7382550335570469,0.7083333333333334,0.7631578947368421,0.779874213836478,0.7721518987341772,0.7581699346405228,0.7417218543046358,0.7341772151898734,0.7323943661971831,0.7712418300653594,0.7179487179487178,0.7814569536423841,0.7210884353741497,0.7692307692307693,0.6986301369863014,0.7549668874172185,0.6911764705882352,0.7248322147651007,0.6973684210526315,0.7333333333333334,0.7179487179487178,0.7297297297297297,0.7435897435897435,0.7096774193548387,0.761904761904762,0.7058823529411765,0.7530864197530864,0.7346938775510204,0.7651006711409396,0.761904761904762
