,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
ace_vaxinpad,0.8333333333333334,0.8260869565217391,0.8623188405797102,0.8467153284671532,0.7956204379562044,0.8405797101449275,0.8768115942028986,0.7898550724637681,0.8394160583941606,0.8759124087591241,0.8840579710144928,0.8260869565217391,0.8188405797101449,0.8394160583941606,0.8467153284671532,0.8260869565217391,0.8188405797101449,0.8768115942028986,0.8686131386861314,0.8540145985401459,0.8043478260869565,0.8405797101449275,0.8188405797101449,0.8978102189781022,0.8978102189781022,0.8478260869565217,0.8405797101449275,0.7971014492753623,0.8321167883211679,0.781021897810219,0.855072463768116,0.8478260869565217,0.8188405797101449,0.8686131386861314,0.8321167883211679,0.8115942028985508,0.8405797101449275,0.8115942028985508,0.8540145985401459,0.8467153284671532,0.8188405797101449,0.8768115942028986,0.8623188405797102,0.8394160583941606,0.8686131386861314,0.855072463768116,0.8695652173913043,0.8478260869565217,0.8102189781021898,0.8102189781021898
acp_anticp,0.8222222222222222,0.7555555555555555,0.7444444444444445,0.7666666666666667,0.7666666666666667,0.7888888888888889,0.8111111111111111,0.6555555555555556,0.7111111111111111,0.8222222222222222,0.8111111111111111,0.7888888888888889,0.7333333333333333,0.7666666666666667,0.8111111111111111,0.7444444444444445,0.7777777777777778,0.7555555555555555,0.8,0.7777777777777778,0.8,0.7,0.7333333333333333,0.7888888888888889,0.7888888888888889,0.7444444444444445,0.7555555555555555,0.8444444444444444,0.7444444444444445,0.7,0.7777777777777778,0.8666666666666667,0.7666666666666667,0.7111111111111111,0.7777777777777778,0.6888888888888889,0.7666666666666667,0.8222222222222222,0.7222222222222222,0.7555555555555555,0.6888888888888889,0.8222222222222222,0.8333333333333334,0.7,0.7888888888888889,0.6888888888888889,0.7666666666666667,0.7333333333333333,0.8333333333333334,0.7444444444444445
acp_iacp,0.7681159420289855,0.8115942028985508,0.8260869565217391,0.7681159420289855,0.75,0.7246376811594203,0.855072463768116,0.7971014492753623,0.7681159420289855,0.8823529411764706,0.7681159420289855,0.8695652173913043,0.7536231884057971,0.8405797101449275,0.7941176470588235,0.8405797101449275,0.7971014492753623,0.8115942028985508,0.8840579710144928,0.7352941176470589,0.7971014492753623,0.782608695652174,0.7681159420289855,0.7971014492753623,0.7941176470588235,0.782608695652174,0.782608695652174,0.8695652173913043,0.8405797101449275,0.8235294117647058,0.8840579710144928,0.782608695652174,0.7536231884057971,0.7536231884057971,0.7794117647058824,0.782608695652174,0.7536231884057971,0.782608695652174,0.8260869565217391,0.8382352941176471,0.7971014492753623,0.7536231884057971,0.8115942028985508,0.7971014492753623,0.7941176470588235,0.7681159420289855,0.8260869565217391,0.7681159420289855,0.8840579710144928,0.7941176470588235
acp_mlacp,0.811965811965812,0.7692307692307693,0.7521367521367521,0.7606837606837606,0.7777777777777778,0.7777777777777778,0.7948717948717948,0.7606837606837606,0.7521367521367521,0.7692307692307693,0.7777777777777778,0.7264957264957265,0.811965811965812,0.7606837606837606,0.8290598290598291,0.7264957264957265,0.7948717948717948,0.811965811965812,0.8034188034188035,0.7606837606837606,0.6923076923076923,0.7777777777777778,0.7692307692307693,0.7692307692307693,0.7863247863247863,0.7863247863247863,0.7863247863247863,0.7350427350427351,0.7606837606837606,0.7606837606837606,0.7863247863247863,0.7264957264957265,0.7863247863247863,0.8205128205128205,0.7692307692307693,0.7521367521367521,0.7777777777777778,0.7350427350427351,0.7521367521367521,0.7777777777777778,0.7863247863247863,0.717948717948718,0.7692307692307693,0.8205128205128205,0.8034188034188035,0.7521367521367521,0.7692307692307693,0.7435897435897436,0.7350427350427351,0.7777777777777778
afp_amppred,0.7581227436823105,0.7851985559566786,0.7725631768953068,0.7938517179023508,0.779385171790235,0.7833935018050542,0.8050541516245487,0.7996389891696751,0.7522603978300181,0.7902350813743219,0.7906137184115524,0.7942238267148014,0.7888086642599278,0.7757685352622061,0.7667269439421338,0.8014440433212996,0.7725631768953068,0.7996389891696751,0.783001808318264,0.7432188065099458,0.7725631768953068,0.7779783393501805,0.7942238267148014,0.7414104882459313,0.786618444846293,0.7671480144404332,0.7635379061371841,0.7653429602888087,0.7884267631103075,0.8083182640144665,0.7707581227436823,0.7653429602888087,0.7906137184115524,0.7938517179023508,0.7920433996383364,0.7707581227436823,0.7996389891696751,0.779783393501805,0.7974683544303798,0.783001808318264,0.776173285198556,0.8086642599277978,0.779783393501805,0.7848101265822784,0.7739602169981917,0.7851985559566786,0.7707581227436823,0.7653429602888087,0.7775768535262206,0.7721518987341772
afp_antifp,0.7363013698630136,0.7272727272727273,0.7341337907375644,0.7632933104631218,0.7718696397941681,0.7756849315068494,0.7615780445969125,0.7564322469982847,0.7135506003430532,0.7718696397941681,0.7431506849315068,0.7701543739279588,0.7324185248713551,0.7564322469982847,0.7615780445969125,0.7345890410958904,0.7478559176672385,0.7530017152658662,0.7650085763293311,0.758147512864494,0.7773972602739726,0.7598627787307033,0.7495711835334476,0.7307032590051458,0.7495711835334476,0.7791095890410958,0.725557461406518,0.7324185248713551,0.7409948542024014,0.7564322469982847,0.75,0.7530017152658662,0.7495711835334476,0.7409948542024014,0.7169811320754716,0.7431506849315068,0.7478559176672385,0.7392795883361921,0.7512864493996569,0.7461406518010292,0.7876712328767124,0.7409948542024014,0.7564322469982847,0.7530017152658662,0.7427101200686106,0.7482876712328768,0.7701543739279588,0.7358490566037735,0.7512864493996569,0.7461406518010292
ai4avp_2,0.652542372881356,0.6666666666666666,0.6923076923076923,0.6837606837606838,0.6239316239316239,0.635593220338983,0.6837606837606838,0.7008547008547008,0.7094017094017094,0.6752136752136753,0.5932203389830508,0.7008547008547008,0.6410256410256411,0.6495726495726496,0.6581196581196581,0.6694915254237288,0.5641025641025641,0.6495726495726496,0.6495726495726496,0.7094017094017094,0.7203389830508474,0.6324786324786325,0.5982905982905983,0.717948717948718,0.6324786324786325,0.6949152542372882,0.6837606837606838,0.6495726495726496,0.6666666666666666,0.6410256410256411,0.6949152542372882,0.5726495726495726,0.7094017094017094,0.6410256410256411,0.6581196581196581,0.652542372881356,0.6581196581196581,0.6666666666666666,0.6837606837606838,0.7008547008547008,0.6779661016949152,0.6837606837606838,0.6153846153846154,0.6324786324786325,0.6837606837606838,0.652542372881356,0.6581196581196581,0.6666666666666666,0.6324786324786325,0.6752136752136753
aip_aippred,0.6571428571428571,0.6190476190476191,0.6333333333333333,0.6190476190476191,0.6698564593301436,0.6095238095238096,0.6857142857142857,0.6476190476190476,0.638095238095238,0.6794258373205742,0.6190476190476191,0.6619047619047619,0.6619047619047619,0.5857142857142857,0.6746411483253588,0.6476190476190476,0.6666666666666666,0.6904761904761905,0.6428571428571429,0.6076555023923444,0.5714285714285714,0.638095238095238,0.680952380952381,0.6523809523809524,0.69377990430622,0.638095238095238,0.6952380952380952,0.6619047619047619,0.6,0.6602870813397129,0.6190476190476191,0.6714285714285714,0.6523809523809524,0.6666666666666666,0.631578947368421,0.6238095238095238,0.6476190476190476,0.638095238095238,0.6476190476190476,0.6602870813397129,0.6904761904761905,0.6666666666666666,0.6238095238095238,0.6428571428571429,0.631578947368421,0.680952380952381,0.6095238095238096,0.6666666666666666,0.6238095238095238,0.6698564593301436
aip_antiinflam,0.6423529411764706,0.6635294117647059,0.6188235294117647,0.6235294117647059,0.6580188679245284,0.6423529411764706,0.6447058823529411,0.64,0.6494117647058824,0.625,0.6258823529411764,0.6164705882352941,0.6517647058823529,0.6447058823529411,0.6344339622641509,0.6258823529411764,0.611764705882353,0.6329411764705882,0.6188235294117647,0.660377358490566,0.6447058823529411,0.6494117647058824,0.6564705882352941,0.6235294117647059,0.6320754716981132,0.6470588235294118,0.6305882352941177,0.6376470588235295,0.6588235294117647,0.5990566037735849,0.6752941176470588,0.6376470588235295,0.5976470588235294,0.6470588235294118,0.6202830188679245,0.6494117647058824,0.6823529411764706,0.6141176470588235,0.6470588235294118,0.6485849056603774,0.6658823529411765,0.6494117647058824,0.6282352941176471,0.6023529411764705,0.6226415094339622,0.6282352941176471,0.668235294117647,0.6376470588235295,0.6305882352941177,0.5919811320754716
amp_antibp,0.7398843930635838,0.7906976744186046,0.7790697674418605,0.75,0.8255813953488372,0.7630057803468208,0.7616279069767442,0.8604651162790697,0.7965116279069767,0.7441860465116279,0.7861271676300579,0.75,0.8023255813953488,0.7790697674418605,0.7906976744186046,0.7976878612716763,0.7906976744186046,0.7965116279069767,0.7848837209302325,0.7848837209302325,0.7687861271676301,0.7848837209302325,0.7906976744186046,0.8081395348837209,0.8081395348837209,0.7803468208092486,0.7790697674418605,0.7558139534883721,0.7906976744186046,0.7906976744186046,0.7398843930635838,0.8023255813953488,0.7674418604651163,0.7732558139534884,0.7674418604651163,0.8092485549132948,0.7558139534883721,0.7790697674418605,0.7383720930232558,0.7732558139534884,0.7225433526011561,0.7790697674418605,0.7965116279069767,0.7616279069767442,0.8081395348837209,0.7225433526011561,0.7965116279069767,0.7906976744186046,0.8023255813953488,0.7965116279069767
